Instruments,Entry Timestamp,Entry Price,Exit Timestamp,Exit Price,Quantity,Lot Size,PnL per Lot,Cost per Lot,Net PnL per Lot,Exit Reason,Nearest Expiry Date,Days to Expiry,Expiry Day Flag,Month,Hold Time
"22450CE, 22450PE",2024-04-04 12:44:00,92.61699999999999,2024-04-04 13:25:00,108.777,2,75,-1212.0,13.89255,-1225.89255,Stop Loss Hit,04APR24,0,True,4,41.0
"22550CE, 22550PE",2024-04-04 13:28:00,76.60849999999999,2024-04-04 13:32:00,87.1125,2,75,-787.7999999999997,11.491275,-799.2912749999994,Stop Loss Hit,04APR24,0,True,4,4.0
"22500CE, 22500PE",2024-04-05 10:26:00,261.53950000000003,2024-04-05 12:26:00,246.2885,2,75,1143.8250000000025,39.230925000000006,1104.5940750000025,Hold Time Exceeded,10APR24,5,False,4,120.0
"22500CE, 22500PE",2024-04-05 14:01:00,241.44050000000001,2024-04-05 14:14:00,238.663,2,75,208.31250000000136,36.216075000000004,172.09642500000132,RSI Oversold,10APR24,5,False,4,13.0
"22650CE, 22650PE",2024-04-08 10:14:00,207.656,2024-04-08 10:27:00,200.99,2,75,499.94999999999976,31.148400000000002,468.8015999999998,RSI Oversold,10APR24,2,False,4,13.0
"22700CE, 22700PE",2024-04-08 13:05:00,187.86,2024-04-08 13:27:00,184.123,2,75,280.27499999999964,28.179000000000002,252.09599999999955,RSI Oversold,10APR24,2,False,4,22.0
"22700CE, 22700PE",2024-04-08 14:35:00,177.9115,2024-04-08 14:48:00,176.851,2,75,79.5374999999982,26.686725000000003,52.85077499999829,RSI Oversold,10APR24,2,False,4,13.0
"22700CE, 22700PE",2024-04-10 11:05:00,66.5085,2024-04-10 11:17:00,61.6605,2,75,363.60000000000076,9.976275000000001,353.6237250000007,RSI Oversold,10APR24,0,True,4,12.0
"22750CE, 22750PE",2024-04-10 13:23:00,57.266999999999996,2024-04-10 13:56:00,45.147,2,75,909.0,8.59005,900.40995,Profit Target Hit,10APR24,0,True,4,33.0
"22700CE, 22700PE",2024-04-12 11:18:00,233.0575,2024-04-12 12:16:00,230.2295,2,75,212.10000000000127,34.958625000000005,177.1413750000013,RSI Oversold,18APR24,6,False,4,58.0
"22350CE, 22350PE",2024-04-15 09:58:00,246.3895,2024-04-15 11:09:00,249.67200000000003,2,75,-246.1875,36.958425,-283.14592500000003,RSI Oversold,18APR24,3,False,4,71.0
"22350CE, 22350PE",2024-04-15 13:28:00,215.7865,2024-04-15 14:14:00,211.7465,2,75,303.00000000000045,32.367975,270.63202500000045,RSI Oversold,18APR24,3,False,4,46.0
"22200CE, 22200PE",2024-04-16 11:24:00,162.9635,2024-04-16 11:36:00,159.12550000000002,2,75,287.84999999999854,24.444525,263.40547499999855,RSI Oversold,18APR24,2,False,4,12.0
"22150CE, 22150PE",2024-04-16 14:05:00,158.2165,2024-04-16 14:21:00,156.2975,2,75,143.92500000000086,23.732475000000004,120.19252500000084,RSI Oversold,18APR24,2,False,4,16.0
"22150CE, 22150PE",2024-04-16 15:12:00,155.54000000000002,2024-04-16 15:21:00,163.014,2,75,-560.5499999999992,23.331,-583.8809999999992,EOD,18APR24,2,False,4,9.0
"22200CE, 22200PE",2024-04-18 10:37:00,83.0725,2024-04-18 10:50:00,86.05199999999999,2,75,-223.46249999999986,12.460875000000001,-235.92337499999996,RSI Oversold,18APR24,0,True,4,13.0
"22200CE, 22200PE",2024-04-18 11:04:00,75.3965,2024-04-18 11:06:00,89.082,2,75,-1026.4125,11.309475,-1037.721975,Stop Loss Hit,18APR24,0,True,4,2.0
"22250CE, 22250PE",2024-04-18 11:07:00,86.557,2024-04-18 11:11:00,99.88900000000001,2,75,-999.8999999999997,12.983550000000001,-1012.8835500000001,Stop Loss Hit,18APR24,0,True,4,4.0
"22300CE, 22300PE",2024-04-18 11:59:00,78.1235,2024-04-18 13:27:00,236.5925,2,75,-11885.175,11.718525,-11896.893525,Stop Loss Hit,18APR24,0,True,4,88.0
"21900CE, 21900PE",2024-04-19 11:28:00,345.5715,2024-04-19 12:51:00,384.10299999999995,2,75,-2889.8624999999975,51.835725,-2941.6982249999974,Stop Loss Hit,25APR24,6,False,4,83.0
"22100CE, 22100PE",2024-04-19 13:50:00,343.4,2024-04-19 14:24:00,337.744,2,75,424.1999999999981,51.510000000000005,372.6899999999981,RSI Oversold,25APR24,6,False,4,34.0
"22250CE, 22250PE",2024-04-22 10:42:00,259.8225,2024-04-22 12:12:00,261.59,2,75,-132.56249999999886,38.973375000000004,-171.5358749999989,RSI Oversold,25APR24,3,False,4,90.0
"22300CE, 22300PE",2024-04-22 14:43:00,241.13750000000002,2024-04-22 15:21:00,240.279,2,75,64.38750000000141,36.170625,28.216875000001437,EOD,25APR24,3,False,4,38.0
"22400CE, 22400PE",2024-04-23 11:18:00,191.39499999999998,2024-04-23 12:45:00,182.3555,2,75,677.9625000000002,28.70925,649.2532500000002,RSI Oversold,25APR24,2,False,4,87.0
"22400CE, 22400PE",2024-04-23 14:05:00,177.76,2024-04-23 14:34:00,175.7905,2,75,147.71250000000077,26.664,121.04850000000073,RSI Oversold,25APR24,2,False,4,29.0
"22450CE, 22450PE",2024-04-24 09:48:00,146.7025,2024-04-24 10:55:00,144.0765,2,75,196.9499999999996,22.005375,174.94462499999963,RSI Oversold,25APR24,1,False,4,67.0
"22350CE, 22350PE",2024-04-25 09:36:00,124.53299999999999,2024-04-25 10:14:00,158.51950000000002,2,75,-2548.9875000000006,18.679949999999998,-2567.667450000001,Stop Loss Hit,25APR24,0,True,4,38.0
"22450CE, 22450PE",2024-04-25 10:15:00,118.1195,2024-04-25 10:32:00,106.55499999999999,2,75,867.3375000000008,17.717925,849.6195750000007,RSI Oversold,25APR24,0,True,4,17.0
"22400CE, 22400PE",2024-04-25 11:08:00,106.656,2024-04-25 12:08:00,95.041,2,75,871.1250000000013,15.9984,855.1266000000012,RSI Oversold,25APR24,0,True,4,60.0
"22450CE, 22450PE",2024-04-25 13:00:00,127.86600000000001,2024-04-25 13:32:00,114.231,2,75,1022.625000000001,19.1799,1003.4451000000009,RSI Oversold,25APR24,0,True,4,32.0
"22500CE, 22500PE",2024-04-25 13:45:00,115.29150000000001,2024-04-25 13:51:00,129.7345,2,75,-1083.2249999999997,17.293725000000002,-1100.5187249999997,Stop Loss Hit,25APR24,0,True,4,6.0
"22450CE, 22450PE",2024-04-26 14:17:00,269.51849999999996,2024-04-26 14:30:00,267.65,2,75,140.13749999999754,40.427775,99.70972499999743,RSI Oversold,02MAY24,6,False,4,13.0
"22500CE, 22500PE",2024-04-29 10:19:00,230.0275,2024-04-29 10:44:00,235.83499999999998,2,75,-435.5624999999993,34.504125,-470.0666249999992,RSI Oversold,02MAY24,3,False,4,25.0
"22550CE, 22550PE",2024-04-29 11:44:00,221.5435,2024-04-29 12:15:00,221.796,2,75,-18.9374999999998,33.231525000000005,-52.169024999999834,RSI Oversold,02MAY24,3,False,4,31.0
"22600CE, 22600PE",2024-04-29 13:24:00,214.928,2024-04-29 13:51:00,217.15000000000003,2,75,-166.65000000000063,32.239200000000004,-198.8892000000006,RSI Oversold,02MAY24,3,False,4,27.0
"22700CE, 22700PE",2024-04-30 09:41:00,188.264,2024-04-30 11:05:00,182.608,2,75,424.19999999999925,28.239600000000003,395.96039999999937,RSI Oversold,02MAY24,2,False,4,84.0
"22750CE, 22750PE",2024-04-30 14:03:00,157.459,2024-04-30 14:41:00,154.98450000000003,2,75,185.58749999999895,23.618850000000002,161.9686499999989,RSI Oversold,02MAY24,2,False,4,38.0
"22650CE, 22650PE",2024-05-02 09:46:00,115.4935,2024-05-02 09:59:00,106.252,2,75,693.1124999999997,17.324025,675.7884749999998,RSI Oversold,02MAY24,0,True,5,13.0
"22650CE, 22650PE",2024-05-02 10:08:00,112.211,2024-05-02 11:08:00,105.54499999999999,2,75,499.95000000000056,16.83165,483.11835000000053,RSI Oversold,02MAY24,0,True,5,60.0
"22700CE, 22700PE",2024-05-02 11:33:00,89.58699999999999,2024-05-02 11:46:00,83.07249999999999,2,75,488.58749999999986,13.43805,475.1494500000001,RSI Oversold,02MAY24,0,True,5,13.0
"22550CE, 22550PE",2024-05-03 12:42:00,304.7675,2024-05-03 12:52:00,308.555,2,75,-284.06250000000136,45.715125,-329.77762500000154,RSI Oversold,09MAY24,6,False,5,10.0
"22450CE, 22450PE",2024-05-03 13:29:00,312.09,2024-05-03 13:39:00,325.119,2,75,-977.1750000000015,46.813500000000005,-1023.9885000000017,RSI Oversold,09MAY24,6,False,5,10.0
"22450CE, 22450PE",2024-05-03 14:17:00,306.48449999999997,2024-05-03 15:21:00,292.5465,2,75,1045.3499999999992,45.972674999999995,999.377324999999,EOD,09MAY24,6,False,5,64.0
"22500CE, 22500PE",2024-05-06 10:40:00,276.639,2024-05-06 11:19:00,269.5185,2,75,534.0374999999995,41.495850000000004,492.54164999999944,RSI Oversold,09MAY24,3,False,5,39.0
"22500CE, 22500PE",2024-05-06 14:47:00,252.298,2024-05-06 15:00:00,256.13599999999997,2,75,-287.8499999999997,37.8447,-325.6946999999998,RSI Oversold,09MAY24,3,False,5,13.0
"22300CE, 22300PE",2024-05-08 10:09:00,194.829,2024-05-08 10:22:00,193.011,2,75,136.3499999999999,29.22435,107.12564999999995,RSI Oversold,09MAY24,1,False,5,13.0
"22250CE, 22250PE",2024-05-08 10:57:00,180.79,2024-05-08 11:49:00,201.29300000000003,2,75,-1537.7250000000026,27.118499999999997,-1564.8435000000018,Stop Loss Hit,09MAY24,1,False,5,52.0
"22300CE, 22300PE",2024-05-08 12:09:00,190.7385,2024-05-08 12:33:00,188.0115,2,75,204.52500000000086,28.610775,175.91422500000084,RSI Oversold,09MAY24,1,False,5,24.0
"22100CE, 22100PE",2024-05-10 09:54:00,336.1785,2024-05-10 10:31:00,324.2605,2,75,893.8500000000026,50.426775000000006,843.4232250000026,RSI Oversold,16MAY24,6,False,5,37.0
"22100CE, 22100PE",2024-05-10 11:25:00,320.574,2024-05-10 11:37:00,317.3925,2,75,238.61250000000223,48.0861,190.52640000000213,RSI Oversold,16MAY24,6,False,5,12.0
"22050CE, 22050PE",2024-05-10 13:31:00,308.2015,2024-05-10 14:05:00,308.1005,2,75,7.575000000002049,46.230225000000004,-38.65522499999793,RSI Oversold,16MAY24,6,False,5,34.0
"22050CE, 22050PE",2024-05-10 15:02:00,305.525,2024-05-10 15:21:00,301.283,2,75,318.14999999999924,45.82875,272.3212499999992,EOD,16MAY24,6,False,5,19.0
"21900CE, 21900PE",2024-05-13 11:10:00,288.05199999999996,2024-05-13 13:10:00,294.415,2,75,-477.2250000000022,43.207800000000006,-520.4328000000023,Hold Time Exceeded,16MAY24,3,False,5,120.0
"22050CE, 22050PE",2024-05-13 13:50:00,255.53,2024-05-13 15:03:00,248.91449999999998,2,75,496.1625000000017,38.329499999999996,457.8330000000019,RSI Oversold,16MAY24,3,False,5,73.0
"22150CE, 22150PE",2024-05-14 11:07:00,221.19,2024-05-14 11:29:00,216.9985,2,75,314.3625000000004,33.1785,281.1840000000001,RSI Oversold,16MAY24,2,False,5,22.0
"22200CE, 22200PE",2024-05-14 11:48:00,210.13049999999998,2024-05-14 13:48:00,207.858,2,75,170.4375,31.519575000000003,138.9179250000002,Hold Time Exceeded,16MAY24,2,False,5,120.0
"22250CE, 22250PE",2024-05-14 14:03:00,206.848,2024-05-14 14:16:00,200.8385,2,75,450.71249999999986,31.0272,419.6853000000002,RSI Oversold,16MAY24,2,False,5,13.0
"22300CE, 22300PE",2024-05-15 09:46:00,178.46699999999998,2024-05-15 09:58:00,177.3055,2,75,87.11250000000041,26.770049999999998,60.342450000000326,RSI Oversold,16MAY24,1,False,5,12.0
"22200CE, 22200PE",2024-05-15 10:55:00,181.497,2024-05-15 11:27:00,171.95250000000001,2,75,715.8374999999983,27.22455,688.6129499999986,RSI Oversold,16MAY24,1,False,5,32.0
"22200CE, 22200PE",2024-05-15 11:58:00,167.4075,2024-05-15 12:12:00,166.09449999999998,2,75,98.4750000000002,25.111125,73.36387500000018,RSI Oversold,16MAY24,1,False,5,14.0
"22250CE, 22250PE",2024-05-16 12:09:00,132.5625,2024-05-16 12:13:00,106.8075,2,75,1931.6250000000007,19.884375000000002,1911.7406250000008,Profit Target Hit,16MAY24,0,True,5,4.0
"22300CE, 22300PE",2024-05-16 12:15:00,101.9595,2024-05-16 12:26:00,114.43299999999999,2,75,-935.5124999999996,15.293925000000002,-950.8064249999993,Stop Loss Hit,16MAY24,0,True,5,11.0
"22150CE, 22150PE",2024-05-16 14:25:00,67.973,2024-05-16 14:37:00,53.7825,2,75,1064.2874999999997,10.19595,1054.0915499999996,Profit Target Hit,16MAY24,0,True,5,12.0
"22300CE, 22300PE",2024-05-16 14:53:00,61.206,2024-05-16 14:54:00,68.68,2,75,-560.5499999999997,9.180900000000001,-569.7308999999998,Stop Loss Hit,16MAY24,0,True,5,1.0
"22400CE, 22400PE",2024-05-17 09:59:00,299.41450000000003,2024-05-17 11:26:00,300.37399999999997,2,75,-71.962499999996,44.912175000000005,-116.87467499999605,RSI Oversold,23MAY24,6,False,5,87.0
"22500CE, 22500PE",2024-05-21 11:04:00,222.75549999999998,2024-05-21 12:28:00,220.281,2,75,185.5874999999994,33.413325,152.17417499999942,RSI Oversold,23MAY24,2,False,5,84.0
"22600CE, 22600PE",2024-05-21 13:00:00,204.7775,2024-05-21 13:25:00,205.636,2,75,-64.38749999999959,30.716625000000004,-95.10412499999939,RSI Oversold,23MAY24,2,False,5,25.0
"22550CE, 22550PE",2024-05-22 10:54:00,180.992,2024-05-22 11:07:00,174.78050000000002,2,75,465.86249999999995,27.1488,438.7137,RSI Oversold,23MAY24,1,False,5,13.0
"22550CE, 22550PE",2024-05-22 11:54:00,167.96300000000002,2024-05-22 13:46:00,160.0345,2,75,594.6375,25.19445,569.4430500000001,RSI Oversold,23MAY24,1,False,5,112.0
"22650CE, 22650PE",2024-05-23 09:35:00,147.9145,2024-05-23 10:35:00,144.43,2,75,261.337500000001,22.187175000000003,239.15032500000052,RSI Oversold,23MAY24,0,True,5,60.0
"22750CE, 22750PE",2024-05-23 11:58:00,130.13850000000002,2024-05-23 12:30:00,155.0855,2,75,-1871.0249999999983,19.520775,-1890.5457749999982,Stop Loss Hit,23MAY24,0,True,5,32.0
"22850CE, 22850PE",2024-05-23 12:38:00,137.461,2024-05-23 13:14:00,110.0395,2,75,2056.6125,20.61915,2035.9933499999997,Profit Target Hit,23MAY24,0,True,5,36.0
"22900CE, 22900PE",2024-05-23 14:15:00,79.73949999999999,2024-05-23 14:39:00,65.145,2,75,1094.5875000000008,11.960925000000001,1082.626575000001,RSI Oversold,23MAY24,0,True,5,24.0
"22950CE, 22950PE",2024-05-24 10:24:00,341.784,2024-05-24 12:11:00,332.28999999999996,2,75,712.0500000000021,51.2676,660.7824000000021,RSI Oversold,30MAY24,6,False,5,107.0
"23000CE, 23000PE",2024-05-24 12:35:00,323.1495,2024-05-24 14:34:00,316.68550000000005,2,75,484.7999999999978,48.472425,436.32757499999775,RSI Oversold,30MAY24,6,False,5,119.0
"23000CE, 23000PE",2024-05-27 11:42:00,280.62850000000003,2024-05-27 12:18:00,314.9685,2,75,-2575.4999999999995,42.094274999999996,-2617.5942749999995,Stop Loss Hit,30MAY24,3,False,5,36.0
"22950CE, 22950PE",2024-05-28 12:53:00,239.2185,2024-05-28 13:34:00,232.906,2,75,473.4375,35.882774999999995,437.5547250000001,RSI Oversold,30MAY24,2,False,5,41.0
"22800CE, 22800PE",2024-05-29 12:48:00,193.011,2024-05-29 13:03:00,191.49599999999998,2,75,113.625,28.95165,84.67335000000003,RSI Oversold,30MAY24,1,False,5,15.0
"22800CE, 22800PE",2024-05-29 13:19:00,191.597,2024-05-29 14:01:00,185.8905,2,75,427.98750000000075,28.73955,399.2479500000006,RSI Oversold,30MAY24,1,False,5,42.0
"22550CE, 22550PE",2024-05-31 12:53:00,778.306,2024-05-31 14:18:00,815.4235,2,75,-2783.8124999999964,116.7459,-2900.5583999999963,RSI Oversold,06JUN24,6,False,5,85.0
"22550CE, 22550PE",2024-05-31 15:01:00,879.8109999999999,2024-05-31 15:21:00,856.1265000000001,2,75,1776.337500000001,131.97165,1644.3658500000008,EOD,06JUN24,6,False,5,20.0
"22800CE, 22800PE",2024-06-04 09:57:00,737.8050000000001,2024-06-04 10:02:00,820.4735000000001,2,75,-6200.137499999995,110.67075,-6310.808249999996,Stop Loss Hit,06JUN24,2,False,6,5.0
"22100CE, 22100PE",2024-06-04 13:21:00,841.3299999999999,2024-06-04 14:06:00,767.1455000000001,2,75,5563.837499999998,126.1995,5437.637999999997,RSI Oversold,06JUN24,2,False,6,45.0
"22050CE, 22050PE",2024-06-05 10:10:00,370.1145,2024-06-05 10:27:00,387.94100000000003,2,75,-1336.9875000000002,55.517174999999995,-1392.5046750000004,RSI Oversold,06JUN24,1,False,6,17.0
"22150CE, 22150PE",2024-06-05 10:51:00,355.3685,2024-06-05 11:14:00,398.546,2,75,-3238.312499999999,53.305275,-3291.617774999999,Stop Loss Hit,06JUN24,1,False,6,23.0
"22500CE, 22500PE",2024-06-05 14:00:00,355.722,2024-06-05 14:16:00,353.601,2,75,159.07500000000073,53.3583,105.71670000000074,RSI Oversold,06JUN24,1,False,6,16.0
"22650CE, 22650PE",2024-06-05 14:49:00,369.8115,2024-06-05 15:16:00,332.18899999999996,2,75,2821.6875000000023,55.471725000000006,2766.2157750000024,RSI Oversold,06JUN24,1,False,6,27.0
"22850CE, 22850PE",2024-06-06 13:42:00,135.44099999999997,2024-06-06 13:49:00,157.8125,2,75,-1677.8624999999997,20.31615,-1698.1786499999994,Stop Loss Hit,06JUN24,0,True,6,7.0
"23050CE, 23050PE",2024-06-07 10:40:00,435.916,2024-06-07 10:54:00,435.31,2,75,45.44999999999959,65.3874,-19.937400000000366,RSI Oversold,13JUN24,6,False,6,14.0
"23100CE, 23100PE",2024-06-07 11:07:00,431.472,2024-06-07 11:21:00,431.11850000000004,2,75,26.512499999999818,64.7208,-38.20830000000012,RSI Oversold,13JUN24,6,False,6,14.0
"23100CE, 23100PE",2024-06-07 11:36:00,437.7845,2024-06-07 11:53:00,500.00050000000005,2,75,-4666.200000000001,65.667675,-4731.8676749999995,Stop Loss Hit,13JUN24,6,False,6,17.0
"23200CE, 23200PE",2024-06-07 13:38:00,457.429,2024-06-07 14:00:00,446.62199999999996,2,75,810.5249999999992,68.61435,741.9106499999991,RSI Oversold,13JUN24,6,False,6,22.0
"23300CE, 23300PE",2024-06-07 14:52:00,428.5935,2024-06-07 15:21:00,417.029,2,75,867.3375000000008,64.28902500000001,803.0484750000007,EOD,13JUN24,6,False,6,29.0
"23350CE, 23350PE",2024-06-10 13:44:00,360.1155,2024-06-10 14:17:00,345.2685,2,75,1113.5250000000005,54.01732500000001,1059.5076750000007,RSI Oversold,13JUN24,3,False,6,33.0
"23350CE, 23350PE",2024-06-11 12:55:00,252.0455,2024-06-11 14:02:00,252.7525,2,75,-53.025000000001455,37.806825,-90.8318250000018,RSI Oversold,13JUN24,2,False,6,67.0
"23400CE, 23400PE",2024-06-12 09:41:00,203.3635,2024-06-12 11:08:00,191.9,2,75,859.7624999999996,30.504525,829.2579749999998,RSI Oversold,13JUN24,1,False,6,87.0
"23400CE, 23400PE",2024-06-12 13:06:00,172.811,2024-06-12 13:19:00,171.1445,2,75,124.98750000000098,25.92165,99.06585000000103,RSI Oversold,13JUN24,1,False,6,13.0
"23400CE, 23400PE",2024-06-13 11:48:00,62.31699999999999,2024-06-13 12:07:00,58.2265,2,75,306.7874999999998,9.34755,297.43994999999984,RSI Oversold,13JUN24,0,True,6,19.0
"23400CE, 23400PE",2024-06-13 13:11:00,51.005,2024-06-13 13:24:00,44.238,2,75,507.52500000000015,7.650750000000001,499.8742500000002,RSI Oversold,13JUN24,0,True,6,13.0
"23400CE, 23400PE",2024-06-14 10:01:00,259.2165,2024-06-14 10:52:00,255.22699999999998,2,75,299.2125000000027,38.882475,260.3300250000027,RSI Oversold,20JUN24,6,False,6,51.0
"23450CE, 23450PE",2024-06-14 14:34:00,234.5725,2024-06-14 15:16:00,232.4515,2,75,159.0749999999997,35.185874999999996,123.8891249999997,RSI Oversold,20JUN24,6,False,6,42.0
"23500CE, 23500PE",2024-06-19 11:00:00,168.771,2024-06-19 12:07:00,164.9835,2,75,284.06249999999864,25.315649999999998,258.74684999999874,RSI Oversold,20JUN24,1,False,6,67.0
"23600CE, 23600PE",2024-06-19 14:23:00,153.21699999999998,2024-06-19 14:35:00,170.3365,2,75,-1283.9625,22.98255,-1306.9450499999998,Stop Loss Hit,20JUN24,1,False,6,12.0
"23650CE, 23650PE",2024-06-19 14:36:00,168.67,2024-06-19 14:50:00,157.661,2,75,825.674999999999,25.3005,800.3744999999993,RSI Oversold,20JUN24,1,False,6,14.0
"23550CE, 23550PE",2024-06-20 11:03:00,91.304,2024-06-20 11:16:00,87.668,2,75,272.7000000000003,13.6956,259.00440000000026,RSI Oversold,20JUN24,0,True,6,13.0
"23550CE, 23550PE",2024-06-20 11:46:00,72.821,2024-06-20 12:31:00,60.70100000000001,2,75,908.9999999999999,10.92315,898.0768499999998,RSI Oversold,20JUN24,0,True,6,45.0
"23550CE, 23550PE",2024-06-20 12:56:00,60.297,2024-06-20 13:15:00,52.974500000000006,2,75,549.1874999999999,9.044550000000001,540.1429499999999,RSI Oversold,20JUN24,0,True,6,19.0
"23600CE, 23600PE",2024-06-20 13:21:00,70.599,2024-06-20 13:28:00,84.1835,2,75,-1018.8374999999999,10.58985,-1029.4273499999997,Stop Loss Hit,20JUN24,0,True,6,7.0
"23600CE, 23600PE",2024-06-20 14:16:00,63.1755,2024-06-20 14:33:00,54.994499999999995,2,75,613.5749999999999,9.476325000000001,604.0986749999998,RSI Oversold,20JUN24,0,True,6,17.0
"23600CE, 23600PE",2024-06-21 10:02:00,266.9935,2024-06-21 10:14:00,266.438,2,75,41.66249999999968,40.049025,1.6134749999995392,RSI Oversold,27JUN24,6,False,6,12.0
"23500CE, 23500PE",2024-06-21 13:24:00,273.1545,2024-06-21 14:18:00,263.913,2,75,693.1124999999988,40.973175,652.1393249999992,RSI Oversold,27JUN24,6,False,6,54.0
"23450CE, 23450PE",2024-06-24 09:56:00,249.41950000000003,2024-06-24 11:19:00,279.92150000000004,2,75,-2287.65,37.412925,-2325.062924999999,Stop Loss Hit,27JUN24,3,False,6,83.0
"23600CE, 23600PE",2024-06-25 09:48:00,215.534,2024-06-25 10:03:00,215.13,2,75,30.299999999999727,32.3301,-2.030100000000175,RSI Oversold,27JUN24,2,False,6,15.0
"23600CE, 23600PE",2024-06-25 10:47:00,202.202,2024-06-25 11:08:00,201.1415,2,75,79.53750000000036,30.3303,49.207200000000284,RSI Oversold,27JUN24,2,False,6,21.0
"23600CE, 23600PE",2024-06-25 11:49:00,198.1115,2024-06-25 12:40:00,224.67450000000002,2,75,-1992.225000000001,29.716725,-2021.9417250000015,Stop Loss Hit,27JUN24,2,False,6,51.0
"23700CE, 23700PE",2024-06-25 13:17:00,225.12900000000002,2024-06-25 13:32:00,218.66500000000002,2,75,484.8000000000011,33.76935,451.03065000000106,RSI Oversold,27JUN24,2,False,6,15.0
"23750CE, 23750PE",2024-06-26 10:19:00,187.254,2024-06-26 10:34:00,180.386,2,75,515.1000000000007,28.0881,487.0119000000007,RSI Oversold,27JUN24,1,False,6,15.0
"23750CE, 23750PE",2024-06-26 10:58:00,185.638,2024-06-26 11:35:00,220.079,2,75,-2583.0750000000007,27.8457,-2610.9207000000006,Stop Loss Hit,27JUN24,1,False,6,37.0
"23850CE, 23850PE",2024-06-26 13:57:00,170.993,2024-06-26 15:07:00,155.6915,2,75,1147.6125000000013,25.64895,1121.9635500000015,RSI Oversold,27JUN24,1,False,6,70.0
"23900CE, 23900PE",2024-06-27 09:58:00,131.3505,2024-06-27 10:07:00,147.00549999999998,2,75,-1174.1249999999984,19.702575000000003,-1193.8275749999984,Stop Loss Hit,27JUN24,0,True,6,9.0
"24000CE, 24000PE",2024-06-27 12:13:00,114.332,2024-06-27 12:28:00,116.049,2,75,-128.77500000000043,17.1498,-145.92480000000046,RSI Oversold,27JUN24,0,True,6,15.0
"24000CE, 24000PE",2024-06-27 12:52:00,126.8055,2024-06-27 13:03:00,119.9375,2,75,515.1000000000004,19.020825000000002,496.07917500000076,RSI Oversold,27JUN24,0,True,6,11.0
"24000CE, 24000PE",2024-06-27 14:47:00,64.43799999999999,2024-06-27 14:49:00,75.043,2,75,-795.3750000000006,9.6657,-805.0407000000002,Stop Loss Hit,27JUN24,0,True,6,2.0
"24150CE, 24150PE",2024-06-28 09:39:00,335.3705,2024-06-28 10:10:00,331.43149999999997,2,75,295.4250000000037,50.305575000000005,245.11942500000373,RSI Oversold,04JUL24,6,False,6,31.0
"24100CE, 24100PE",2024-06-28 14:08:00,313.504,2024-06-28 14:29:00,305.727,2,75,583.2750000000001,47.0256,536.2494,RSI Oversold,04JUL24,6,False,6,21.0
"24100CE, 24100PE",2024-07-01 09:43:00,281.083,2024-07-01 10:21:00,269.8215,2,75,844.6125000000019,42.16245000000001,802.450050000002,RSI Oversold,04JUL24,3,False,7,38.0
"24100CE, 24100PE",2024-07-01 11:30:00,270.5285,2024-07-01 12:41:00,261.13550000000004,2,75,704.4749999999967,40.579274999999996,663.8957249999968,RSI Oversold,04JUL24,3,False,7,71.0
"24150CE, 24150PE",2024-07-01 13:40:00,255.12599999999998,2024-07-01 14:36:00,248.66199999999998,2,75,484.8000000000002,38.2689,446.53110000000004,RSI Oversold,04JUL24,3,False,7,56.0
"24150CE, 24150PE",2024-07-02 11:00:00,226.03799999999998,2024-07-02 11:39:00,224.018,2,75,151.49999999999864,33.905699999999996,117.59429999999861,RSI Oversold,04JUL24,2,False,7,39.0
"24300CE, 24300PE",2024-07-03 09:45:00,190.082,2024-07-03 11:13:00,168.9225,2,75,1586.9625000000005,28.512300000000003,1558.4502000000007,RSI Oversold,04JUL24,1,False,7,88.0
"24400CE, 24400PE",2024-07-04 09:45:00,92.7685,2024-07-04 10:13:00,85.3955,2,75,552.9750000000005,13.915275000000001,539.0597250000005,RSI Oversold,04JUL24,0,True,7,28.0
"24200CE, 24200PE",2024-07-05 09:43:00,277.0935,2024-07-05 09:55:00,264.418,2,75,950.6625000000013,41.564025,909.0984750000009,RSI Oversold,11JUL24,6,False,7,12.0
"24250CE, 24250PE",2024-07-05 10:14:00,256.5905,2024-07-05 11:13:00,251.8435,2,75,356.025,38.488575,317.53642499999995,RSI Oversold,11JUL24,6,False,7,59.0
"24250CE, 24250PE",2024-07-05 11:32:00,255.17650000000003,2024-07-05 12:52:00,261.3375,2,75,-462.07499999999794,38.276475000000005,-500.351474999998,RSI Oversold,11JUL24,6,False,7,80.0
"24250CE, 24250PE",2024-07-05 15:01:00,248.35899999999998,2024-07-05 15:21:00,264.7715,2,75,-1230.937500000001,37.25385,-1268.191350000001,EOD,11JUL24,6,False,7,20.0
"24300CE, 24300PE",2024-07-08 13:55:00,214.9785,2024-07-08 14:21:00,211.99900000000002,2,75,223.46249999999907,32.246775,191.215724999999,RSI Oversold,11JUL24,3,False,7,26.0
"24400CE, 24400PE",2024-07-09 10:03:00,188.264,2024-07-09 10:15:00,186.9005,2,75,102.26250000000095,28.2396,74.0229000000013,RSI Oversold,11JUL24,2,False,7,12.0
"24400CE, 24400PE",2024-07-09 13:04:00,177.356,2024-07-09 13:51:00,176.6995,2,75,49.23750000000069,26.6034,22.63410000000067,RSI Oversold,11JUL24,2,False,7,47.0
"24450CE, 24450PE",2024-07-09 14:13:00,172.05349999999999,2024-07-09 14:26:00,167.35700000000003,2,75,352.237499999998,25.808025,326.429474999998,RSI Oversold,11JUL24,2,False,7,13.0
